tiempo;valor;maker;bp;dx;sq;ma
126.985;1.513671875;0;-0.018239504;4.739969428;22.46731017;2.043625355
127.685;1.513671875;1;0.000558555;1.29298124;1.671800488;0.636793356
127.69;1.513671875;0;0.007023461;1.172705337;1.375237808;0.625635327
129.02;1.513671875;0;-0.151343324;2.219373602;4.925619185;9.948417703
129.04;1.513671875;0;0.003556405;14.85796197;220.7590338;26.85940594
129.42;1.513671875;0;-0.037603336;0.968607329;0.938200159;1.708333874
129.44;1.513671875;0;-0.013612425;1.279851281;1.638019302;1.896600492
129.45;1.513671875;0;-0.001395141;1.003055168;1.00611967;1.946317519
129.455;1.513671875;0;0.003620135;0.81704419;0.667561209;1.937793089
130.475;1.513671875;0;-0.035255876;0.310670601;0.096516222;1.15648429
130.49;1.513671875;0;-0.026212608;1.050649535;1.103864445;1.231495113
130.505;1.513671875;0;-0.009292903;1.147409379;1.316548284;1.362942568
131.635;1.513671875;0;-0.015422645;-0.156276913;0.024422473;0.389551043
131.64;1.513671875;0;-0.016204029;0.049749337;0.002474996;0.342977383
131.825;1.513671875;0;-0.004754882;-0.945385556;0.89375385;0.14792237
132.605;1.513671875;1;-0.024806179;0.111678862;0.012472168;1.168468951
132.665;1.513671875;0;0.020536553;0.721065887;0.519936013;0.991318103
132.83;1.513671875;0;-0.001163166;0.414642584;0.171928473;0.283853763
132.945;1.513671875;0;-0.00560853;-0.546151399;0.298281351;0.156611726
132.965;1.513671875;1;-0.012137989;-0.168232132;0.02830205;0.148010158
132.985;1.513671875;0;-0.021278658;-1.103875017;1.218540053;0.199044935
133.02;1.513671875;0;-0.038273221;2.529942869;6.400610918;0.629233708
133.11;1.513671875;0;-0.037151185;-0.37346741;0.139477907;7.319456791
133.125;1.513671875;0;-0.048529868;-2.359997899;5.569590083;7.560675652
133.73;1.513671875;0;-0.033442057;0.634597926;0.402714528;0.826053283
134.17;1.513671875;0;-0.191239965;0.439730478;0.193362893;86.33435682
136.73;1.513671875;0;-0.022716254;0.483976418;0.234233173;0.442491939
136.755;1.513671875;0;-0.008215107;0.51965172;0.27003791;0.354515387
137.19;1.513671875;0;-0.185029191;3.779735976;14.28640405;69.89931427
138.485;1.513671875;0;-0.004092225;0.905894254;0.8206444;2.228235686
138.49;1.513671875;0;0.000437247;0.708031369;0.50130842;2.240787939
138.56;1.513671875;1;0.012048471;-0.726584871;0.527925574;1.363154774
138.58;1.513671875;0;-0.000417626;-0.298927608;0.089357715;0.5896506
138.61;1.513671875;0;-0.003783744;-0.224542258;0.050419226;0.41282861
138.635;1.513671875;0;-0.013089269;-0.333619972;0.111302286;0.178481665
138.675;1.513671875;0;-0.004017535;0.641652245;0.411717603;0.173349009
138.68;1.513671875;0;-0.000809274;0.577123361;0.333071374;0.182703065
138.705;1.513671875;0;0.00741703;-0.053976717;0.002913486;0.16574067
138.84;1.513671875;0;-0.009898644;-0.607424054;0.368963982;0.194945402
140.355;1.513671875;0;-0.034151868;0.873744141;0.763428824;3.480547415
141.335;1.513671875;0;-0.00874992;1.095722099;1.200606918;1.122305734
141.51;1.513671875;0;-0.001359726;0.148047755;0.021918138;1.007240004
142.775;1.513671875;1;-0.14466469;-2.687716867;7.223821958;10.32168134
143.175;1.513671875;0;-0.040919172;0.457754586;0.209539261;1.523682902
143.195;1.513671875;1;-0.022898161;1.260038326;1.587696584;1.678402512
143.235;1.513671875;0;0.01222111;0.408475603;0.166852319;1.548643865
143.315;1.513671875;0;-0.002734506;-0.432339753;0.186917662;0.440538902
143.39;1.513671875;0;-0.010558304;-0.030482279;0.000929169;0.094449718
143.74;1.513671875;1;-0.143474822;-0.564591281;0.318763314;9.028767229
143.76;1.513671875;0;-0.060291146;11.96885467;143.2534822;17.71689898
145.115;1.513671875;0;-0.03777366;1.105563986;1.222271728;3.151121681
145.46;1.513671875;0;0.0134224;-0.459709484;0.21133281;0.254511046
145.805;1.513671875;0;-0.162877917;8.268058581;68.36079269;76.39298865
145.815;1.513671875;0;-0.074483612;9.143728185;83.60776512;81.79803363
146.35;1.513671875;0;-0.003395776;0.544527547;0.296510249;0.118521118
146.36;1.513671875;0;0.002604278;0.712214453;0.507249427;0.12541032
146.375;1.513671875;0;0.012833099;0.486907209;0.237078631;0.135883918
146.38;1.513671875;0;0.015267635;0.288883713;0.0834538;0.133105503
146.385;1.513671875;0;0.016712054;0.05174752;0.002677806;0.129481583
146.445;1.513671875;0;-0.005914837;0.492196427;0.242257323;0.223373353
146.615;1.513671875;0;-0.059319299;-2.946095978;8.679481509;8.375972713
148.07;1.513671875;0;0.019255798;0.705603029;0.497875635;2.19043917
148.08;1.513671875;1;0.025355589;0.301377381;0.090828326;1.960596014
148.085;1.513671875;0;0.026862475;0.077544265;0.006013113;1.917939621
148.53;1.513671875;0;-0.009210051;-2.646895334;7.006054909;5.988024722
148.54;1.513671875;0;-0.03194048;-1.406249497;1.977537648;6.173020125
149.98;1.513671875;0;-0.007985933;0.328528242;0.107930806;2.166896484
150.085;1.513671875;0;-0.005530368;-0.538663762;0.290158649;0.175690426
150.25;1.513671875;0;0.014562122;0.294420754;0.08668358;0.047829719
150.26;1.513671875;0;0.016825484;-0.019384582;0.000375762;0.047929399
152.015;1.513671875;0;-0.014929359;0.126910215;0.016106203;0.3606539
152.98;1.513671875;0;-0.025434429;0.184651074;0.034096019;0.604054833
154.31;1.513671875;0;-0.051903852;-1.715928675;2.944411219;7.532163747
154.485;1.513671875;0;0.046176291;-1.82708426;3.338236893;87.02582491
155.27;1.513671875;0;0.009166344;-3.891756316;15.14576722;6.275331153
155.45;1.513671875;0;-0.023646996;6.160014444;37.94577795;71.46718814
155.745;1.513671875;0;-0.019120637;0.619056714;0.383231216;1.213666307
155.97;1.513671875;0;-0.005508143;0.510585725;0.260697783;0.185214214
159.67;1.513671875;1;-0.041048937;1.284971006;1.651150486;2.609309966
159.755;1.513671875;1;0.018489138;-0.116826683;0.013648474;2.095858284
159.835;1.513671875;1;-0.012047096;-0.233616955;0.054576882;0.259165101
159.89;1.513671875;0;-0.000191477;0.640312451;0.410000035;0.163473231
160.015;1.513671875;0;-0.014313251;-0.934892825;0.874024595;0.181472464
160.315;1.513671875;0;-0.04229768;-13.33007909;177.6910085;65.0384704
161.63;1.513671875;0;-0.012256308;1.282571271;1.644989066;2.310672042
161.635;1.513671875;0;-0.005843452;1.157930051;1.340802002;2.3306744
161.665;1.513671875;0;0.018328303;0.348245278;0.121274774;1.820686329
161.685;1.513671875;0;0.021522532;-0.156447058;0.024475682;1.684449572
161.835;1.513671875;0;-0.004718694;0.379881614;0.144310041;0.116634768
161.84;1.513671875;0;-0.002819286;0.473457514;0.224162018;0.12161226
161.845;1.513671875;0;-0.000451999;0.536516288;0.287849727;0.126485905
161.86;1.513671875;0;0.007698599;0.4731663;0.223886347;0.127272854
161.925;1.513671875;0;0.009185997;-0.615037972;0.378271707;0.090161706
162.26;1.513671875;0;-0.190735243;4.987179291;24.87195728;74.22717281
162.865;1.513671875;0;-0.007550647;-1.42367619;2.026853894;0.866411835
162.89;1.513671875;0;-0.022457394;0.600213231;0.360255923;0.887351404
164.51;1.513671875;1;-0.042272524;0.921162966;0.84854121;1.822467372
164.61;1.513671875;0;0.005379634;-0.326320155;0.106484844;1.478729708
164.645;1.513671875;1;-0.003047054;-0.403696071;0.162970518;0.820354937
164.68;1.513671875;0;-0.015865251;-0.081087647;0.006575206;0.490402013
164.685;1.513671875;1;-0.016270689;0.027330544;0.000746959;0.388831191
164.69;1.513671875;0;-0.016134037;0.134759645;0.018160162;0.299531508
164.7;1.513671875;1;-0.014270502;0.332738536;0.110714933;0.190556211
164.73;1.513671875;1;-0.000767817;0.416217888;0.17323733;0.176447035
164.745;1.513671875;0;0.004438535;0.22922671;0.052544884;0.124957514
164.78;1.513671875;1;0.015906075;0.538183728;0.289641725;0.133322347
164.79;1.513671875;1;0.021061399;0.368713872;0.13594992;0.139800113
164.83;1.513671875;1;-0.001187037;-1.374351787;1.888842833;0.349519058
164.85;1.513671875;0;-0.021962185;-0.197874806;0.039154439;0.437183548
2.24;1.508789063;0;-0.021427334;-0.817467472;0.668253068;0.791950348
2.37;1.508789063;0;-0.052198771;-1.64537778;2.70726804;7.602112278
2.425;1.508789063;0;-0.016914274;12.04714755;145.1337642;19.11587998
6.875;1.508789063;0;-0.139477174;2.209584925;4.882265539;10.63661623
9.315;1.508789063;0;0.003541492;0.736019181;0.541724234;1.518146439
9.325;1.508789063;0;0.010525452;0.574996082;0.330620494;1.383709339
11.47;1.508789063;0;0.012699116;-0.648655712;0.420754232;0.921086515
11.49;1.508789063;0;0.002998005;-0.167995529;0.028222498;0.582190432
11.585;1.508789063;0;-0.012662045;0.293257833;0.086000156;0.110693733
13.73;1.508789063;0;-0.002556507;0.021042583;0.00044279;0.068370377
14.07;1.508789063;0;-0.043746689;11.54932314;133.3868651;17.14687117
15.005;1.508789063;0;-0.014821466;-3.646764558;13.29889174;0.793640039
18.385;1.508789063;0;-0.036947988;-0.687345597;0.47244397;1.854785953
18.47;1.508789063;0;0.012030722;0.50648338;0.256525414;1.375920089
18.8;1.508789063;1;-0.008561337;0.066123722;0.004372347;0.860057023
18.985;1.508789063;0;-0.102880731;10.99810599;120.9583354;16.52519783
18.99;1.508789063;0;-0.047890201;13.91149947;193.5298174;22.85281804
19.425;1.508789063;0;0.021321677;-0.089570532;0.00802288;1.448753389
19.465;1.508789063;0;0.002198565;-0.249024482;0.062013193;1.222766038
19.485;1.508789063;0;0.000883194;0.103982547;0.01081237;0.683207292
20.45;1.508789063;0;-0.018140475;1.339676668;1.794733576;1.851079376
22.775;1.508789063;0;-0.006144948;0.219498913;0.048179773;0.030695265
22.945;1.508789063;0;0.010791615;-0.337652393;0.114009138;0.033309452
23.215;1.508789063;0;0.018399452;14.32592977;205.2322637;25.86873172
24.23;1.508789063;0;0.01523948;14.01776371;196.4976993;26.26842821
25.29;1.508789063;0;-0.180274387;4.181502276;17.48496128;57.9172098
26.84;1.508789063;0;0.101823794;-1.704863323;2.90655895;1.982131883
28.33;1.508789063;0;-0.032033477;0.56949524;0.324324828;1.261680059
28.375;1.508789063;0;0.004604368;0.720615682;0.519286961;1.095626303
28.635;1.508789063;0;0.011740798;0.261042162;0.068143011;0.057131165
28.88;1.508789063;0;-0.123292717;-3.36492174;11.32269832;12.81053054
28.9;1.508789063;0;-0.133819528;6.978278244;48.69636725;14.74667608
29.27;1.508789063;0;-0.03876535;-0.774644225;0.600073676;2.22594667
29.325;1.508789063;0;0.000384988;1.101552124;1.213417082;2.536373717
29.44;1.508789063;0;-0.015334575;-0.567063154;0.321560621;0.564598459
29.475;1.508789063;0;-0.012832178;0.811273134;0.658164098;0.291284511
30.425;1.508789063;0;-0.02486643;0.782843117;0.612843346;2.085113044
30.495;1.508789063;0;0.006262949;0.456481296;0.208375174;1.125063982
33.765;1.508789063;1;-0.022084541;1.335002515;1.782231715;1.307163766
33.775;1.508789063;0;-0.008397586;1.397339394;1.952557383;1.352237715
37.475;1.508789063;0;-0.100622944;-3.043274946;9.261522399;9.997437382
37.915;1.508789063;0;-0.012165619;0.857999206;0.736162638;1.776452534
37.93;1.508789063;0;-0.000672129;0.607979351;0.369638891;1.800819442
38.915;1.508789063;1;-0.038104247;1.256308482;1.578311003;2.032273826
39.98;1.508789063;0;0.015397756;0.296090175;0.087669392;1.587023268
40.03;1.508789063;0;0.010289874;-0.226370272;0.0512435;0.025074952
40.085;1.508789063;0;-0.007194937;-0.089260173;0.007967379;0.064394055
41.54;1.508789063;0;-0.186296325;4.789623118;22.94048961;72.30927768
41.865;1.508789063;0;-0.023074701;0.743674262;0.553051407;1.360565247
43.445;1.508789063;0;-0.190784084;6.683997773;44.67582623;76.22263008
44.345;1.508789063;0;-0.146426345;1.425820877;2.032965175;8.298278544
45.18;1.508789063;0;0.02681477;1.343142176;1.804030905;20.87298006
46.77;1.508789063;0;-0.002269294;1.089274583;1.186519117;1.797960953
46.88;1.508789063;0;-0.01097067;-0.413742003;0.171182445;0.54401216
48.96;1.508789063;0;-0.005593447;0.570335695;0.325282805;0.229369089
50.65;1.508789063;0;-0.013796847;1.162362876;1.351087456;2.128126344
50.705;1.508789063;0;0.015553306;0.272118017;0.074048215;1.551219881
51.18;1.508789063;0;-0.137993388;2.895262033;8.382542239;9.622907612
54.425;1.508789063;0;-0.025938334;1.059929214;1.123449938;1.175136605
54.445;1.508789063;0;-0.005317828;0.862427584;0.743781337;1.245399211
56.38;1.508789063;0;-0.023338756;1.240548311;1.538960112;2.403845554
59.5;1.508789063;0;-0.010458626;-0.495118731;0.245142558;0.46911538
59.525;1.508789063;0;-0.013650865;0.338583019;0.114638461;0.343039542
60.695;1.508789063;0;0.003817266;0.074779137;0.005591919;0.049478653
60.725;1.508789063;0;0.000808211;-0.156268637;0.024419887;0.029065433
60.735;1.508789063;0;-0.000716976;-0.188628241;0.035580613;0.030184464
60.8;1.508789063;0;-0.031979068;3.296280485;10.86546504;0.950101235
60.895;1.508789063;0;-0.058878305;-2.16234605;4.67574044;7.772886144
60.935;1.508789063;0;-0.118543952;6.814266483;46.4342277;10.77860846
61.48;1.508789063;0;-0.01432299;-0.180389808;0.032540483;0.650720664
62.32;1.508789063;0;-0.005766309;1.253915;1.572302827;1.473093409
64.455;1.508789063;0;0.012351054;-0.191266138;0.036582736;0.127609126
64.49;1.508789063;0;0.003799832;0.14758784;0.021782171;0.12107602
64.495;1.508789063;0;0.004537771;0.287849959;0.082857599;0.12256873
64.52;1.508789063;0;0.011738575;-0.124421303;0.015480661;0.128795096
65.17;1.508789063;0;-0.028146763;1.071574278;1.148271434;1.137006744
65.23;1.508789063;0;0.015940663;0.359955265;0.129567793;1.093452033
65.275;1.508789063;0;0.014041956;-0.670338218;0.449353326;0.584443689
65.35;1.508789063;0;-0.015283728;-0.028234461;0.000797185;0.182963706
65.37;1.508789063;0;-0.013415252;0.380587633;0.144846946;0.159495829
66.325;1.508789063;0;-0.009328258;0.034779938;0.001209644;0.289263731
66.545;1.508789063;0;-0.023140492;-1.210060941;1.46424748;0.426631425
67.27;1.508789063;0;-0.020118285;0.332203513;0.110359174;0.741659372
67.28;1.508789063;0;-0.016101744;0.556992597;0.310240753;0.629834001
67.33;1.508789063;0;0.001826677;0.126655295;0.016041564;0.334125475
67.39;1.508789063;0;0.004471847;-0.165250834;0.027307838;0.092829243
67.405;1.508789063;0;0.002894128;0.085885968;0.007376399;0.07365318
68.07;1.508789063;0;-0.039333477;-0.265308511;0.070388606;1.288730658
68.57;1.508789063;0;-0.105151954;-4.790525521;22.94913477;12.01632715
70.05;1.508789063;0;0.001985743;-0.258837146;0.066996668;0.073308324
70.345;1.508789063;0;-0.056054046;-1.342137036;1.801331823;9.179807316
70.48;1.508789063;0;-0.154875418;7.57580605;57.3928373;70.08794538
76.8;1.508789063;0;0.091503286;3.193400851;10.19780899;74.76915248
77.58;1.508789063;1;0.006781909;-6.718851531;45.14296589;16.19046045
79.215;1.508789063;0;-0.005290998;0.079477596;0.006316688;1.996664594
79.79;1.508789063;1;-0.021744351;-13.75174224;189.1104147;61.04891132
79.945;1.508789063;0;8.50E-05;-1.877624103;3.525472273;13.06504722
80.245;1.508789063;0;0.015590051;-0.298467073;0.089082593;0.679972384
80.335;1.508789063;0;-0.009458376;-1.106536385;1.224422772;0.203999511
81.29;1.508789063;0;-0.162167825;5.437714707;29.56874123;13.12566978
84.22;1.508789063;0;-0.197181093;4.409266012;19.44162676;76.11917197
85.68;1.508789063;0;-0.007482314;0.047631894;0.002268797;0.104413082
85.7;1.508789063;0;-0.003617708;0.370164618;0.137021844;0.113409979
86.68;1.508789063;0;-0.002260451;0.45491387;0.206946629;0.085488748
87.54;1.508789063;0;0.024360611;-0.350889116;0.123123172;1.081597514
87.58;1.508789063;1;-0.001503023;-0.375479334;0.14098473;0.646401611
88.495;1.508789063;0;0.003667682;0.288596437;0.083287903;1.122606545
88.64;1.508789063;0;-0.006545614;0.182308148;0.033236261;0.166876862
88.645;1.508789063;0;-0.005634073;0.22489971;0.050579879;0.165786595
88.705;1.508789063;0;-0.001744852;0.073873985;0.005457366;0.06642191
92.265;1.508789063;0;-0.057939799;0.453658112;0.205805683;2.495110622
92.46;1.508789063;0;-0.006052694;0.036556993;0.001336414;0.15909788
92.525;1.508789063;0;0.006507057;-0.305846146;0.093541865;0.149425984
92.565;1.508789063;0;-0.00270104;0.357651454;0.127914562;0.073081076
92.585;1.508789063;0;0.005508697;0.220890242;0.048792499;0.085932567
92.59;1.508789063;0;0.006613148;0.016121858;0.000259914;0.083220702
92.655;1.508789063;0;0.010420024;0.360637727;0.13005957;0.13834187
92.68;1.508789063;0;0.005416373;-0.810765081;0.657340017;0.177108651
93.31;1.508789063;0;-0.021590017;1.718758198;2.954129743;2.875912242
93.475;1.508789063;0;-0.014256769;0.24194833;0.058538995;0.150534106
93.49;1.508789063;0;-0.008798703;0.559745293;0.313314793;0.143448807
94.53;1.508789063;0;-0.008733471;0.270303023;0.073063724;0.372255091
95.11;1.508789063;0;-0.234471412;5.158476555;26.60988037;104.4685078
96.605;1.508789063;0;0.011228041;0.622160064;0.387083145;0.772655994
97.87;1.508789063;1;-0.015049406;0.581972247;0.338691696;0.16435719
98.41;1.508789063;0;-0.122856095;8.761941306;76.77161545;12.53441326
98.81;1.508789063;0;-0.026202071;0.621419721;0.386162469;1.896215672
98.99;1.508789063;0;-0.010222393;0.093589761;0.008759043;0.418181128
100.09;1.508789063;0;-0.002665983;0.05730591;0.003283967;0.009438814
100.57;1.508789063;0;-0.054585564;-1.672097982;2.79591166;7.939720915
103.15;1.508789063;0;-0.007868515;0.764172969;0.583960327;2.703233981
105.345;1.508789063;0;-0.01718443;0.020654906;0.000426625;0.20808669
105.49;1.508789063;0;0.003053736;-0.200199412;0.040079804;0.113766397
106.17;1.508789063;0;-0.011070518;0.871244972;0.759067801;2.020402303
107.33;1.508789063;0;-0.007229355;-0.149462692;0.022339096;0.210809001
107.35;1.508789063;0;-0.009951817;-0.069072779;0.004771049;0.096307249
107.41;1.508789063;0;-0.000590357;0.261803844;0.068541253;0.0539367
108.15;1.508789063;0;-0.047814463;0.32384022;0.104872488;1.95874171
108.155;1.508789063;0;-0.046195261;0.794219336;0.630784353;1.979754433
108.16;1.508789063;0;-0.042224165;1.157286532;1.339312116;2.023622156
108.18;1.508789063;1;-0.014161957;1.461403707;2.135700794;2.282616665
108.19;1.508789063;1;-0.000218111;1.159047313;1.343390673;2.313697924
108.205;1.508789063;0;0.014503975;0.646674373;0.418187745;2.141604687
109.365;1.508789063;0;-0.012012419;0.27008375;0.072945232;0.260495496
109.395;1.508789063;1;-0.010257927;-0.282018186;0.079534257;0.225707045
109.43;1.508789063;0;-0.007092305;1.000164324;1.000328675;0.257242351
110.18;1.508789063;0;-0.015136439;-0.29654822;0.087940847;8.564267963
110.195;1.508789063;0;-0.017352312;0.371797092;0.138233078;6.561464245
110.21;1.508789063;0;-0.006888739;1.19922152;1.438132255;6.121806049
111.18;1.508789063;0;-0.012589125;0.763355649;0.582711847;2.002044017
111.225;1.508789063;0;0.003873942;0.506981752;0.257030497;1.359251867
112.165;1.508789063;0;-0.033948093;1.172116324;1.373856677;2.049652402
113.965;1.508789063;0;-0.036696147;0.786739634;0.618959252;1.473453705
113.97;1.508789063;1;-0.032762449;1.0835052;1.173983518;1.507027586
114.415;1.508789063;1;-0.075899238;-3.341494009;11.16558221;7.800435601
114.44;1.508789063;0;-0.140560682;2.724590728;7.423394635;8.85116352
114.46;1.508789063;0;0.009448543;13.37660717;178.9336192;23.20131121
116.845;1.508789063;0;-0.011765678;0.355370868;0.126288454;0.230741981
116.905;1.508789063;0;0.017419017;0.141262651;0.019955136;0.130044927
117.145;1.508789063;0;-0.063354742;-2.62746063;6.903549364;8.950141392
118.565;1.508789063;0;-0.009937114;0.813944928;0.662506346;1.376050903
118.785;1.508789063;0;0.01263495;0.401093591;0.160876069;0.214200014
120.64;1.508789063;0;-0.008466641;-0.099124945;0.009825755;0.19172144
120.665;1.508789063;0;-0.00221903;0.654742206;0.428687356;0.225140119
120.72;1.508789063;0;0.006805789;-0.05213005;0.002717542;0.108844556
121.095;1.508789063;0;-0.18880366;5.923864136;35.0921663;77.57216912
121.435;1.508789063;0;0.003872499;1.239310514;1.535890549;6.61316044
121.465;1.508789063;0;0.013090692;-0.653769711;0.427414835;4.386695666
121.48;1.508789063;0;0.003718883;-0.373383482;0.139415225;2.94041248
121.535;1.508789063;0;0.001581132;-0.801742914;0.6427917;0.689284772
121.55;1.508789063;0;-0.010432185;-0.548735873;0.301111058;0.673345458
121.99;1.508789063;0;-0.054993028;-14.28967945;204.1949387;73.54361334
122.48;1.508789063;0;-0.015977199;-0.16177173;0.026170093;0.319317506
122.555;1.508789063;0;0.014858509;0.195209038;0.038106569;0.282821449
123.72;1.508789063;0;-0.156516099;-0.748118278;0.559680958;8.73073506
123.73;1.508789063;0;-0.147826779;6.269774516;39.31007249;10.24426633
123.735;1.508789063;0;-0.116477906;10.04389759;100.8798789;13.58490586
126.235;1.508789063;0;-0.131724939;-3.716926895;13.81554554;10.54995894
126.25;1.508789063;0;-0.159180067;3.786816535;14.33997947;10.8493331
126.255;1.508789063;0;-0.140245984;7.590044789;57.6087799;12.74383096
126.745;1.508789063;0;0.013458901;-0.498953697;0.248954792;1.000230789
127.055;1.508789063;0;-0.031790801;-2.059119686;4.23997388;9.247315103
127.09;1.508789063;0;-0.09428268;-3.968679091;15.75041373;10.41228118
127.535;1.508789063;1;0.001717976;1.410743568;1.990197415;1.209384819
127.68;1.508789063;0;-0.005902579;1.292226875;1.669850297;0.647406587
131.145;1.508789063;0;-0.03544903;-15.59009506;243.051064;78.85233436
131.915;1.508789063;0;0.004612809;0.289046314;0.083547772;0.297297043
132.675;1.508789063;1;0.025687692;-0.136130606;0.018531542;0.905445749
132.685;1.508789063;1;0.022232966;-0.888900558;0.790144201;0.93570943
132.74;1.508789063;1;0.001297153;0.318798979;0.101632789;0.536126405
132.91;1.508789063;0;0.014510809;-0.164309261;0.026997533;0.097530943
132.925;1.508789063;0;0.009092177;-0.699764484;0.489670332;0.099711198
133.115;1.508789063;0;-0.039018522;-0.589384795;0.347374436;7.330092537
133.6;1.508789063;0;0.007838644;-0.258768993;0.066961392;1.667389667
136.115;1.508789063;0;-0.052963605;-2.289188285;5.240383002;8.774899193
136.78;1.508789063;0;0.00291667;0.384093054;0.147527474;0.36188929
138.52;1.508789063;1;0.015392556;0.40644587;0.165198245;1.889357769
138.53;1.508789063;0;0.019152382;0.22901897;0.052449689;1.726252149
138.535;1.508789063;0;0.020297477;0.060103146;0.003612388;1.699980316
138.6;1.508789063;0;-0.003014192;-0.038051101;0.001447886;0.494291279
138.655;1.508789063;1;-0.014774374;0.36828738;0.135635594;0.145262893
138.665;1.508789063;0;-0.010359283;0.612934419;0.375688602;0.154792188
138.67;1.508789063;0;-0.00729461;0.655415066;0.429568909;0.163604544
141.3;1.508789063;0;-0.036708301;0.099041798;0.009809278;1.031559915
141.31;1.508789063;0;-0.033973764;0.736704563;0.542733613;1.055032314
141.325;1.508789063;0;-0.020130688;1.139378871;1.298184212;1.121294361
141.45;1.508789063;0;-0.031404452;0.68561203;0.470063856;1.219175368
142.78;1.508789063;0;-0.158103274;0.122572249;0.015023956;10.23981574
142.79;1.508789063;0;-0.138694;7.730064611;59.75389888;12.65814814
143.715;1.508789063;1;-0.059820047;-2.865549912;8.211376297;7.542932952
143.755;1.508789063;1;-0.106010892;9.143949147;83.61180601;13.05477063
144.175;1.508789063;0;-0.01085289;1.279125854;1.63616295;1.631002138
146.365;1.508789063;0;0.00616535;0.704742947;0.496662622;0.13130907
146.395;1.508789063;0;0.015963751;-0.44346557;0.196661712;0.134728009
147.995;1.508789063;0;-0.039123973;-0.883208563;0.780057367;2.410437225
148.46;1.508789063;0;-0.02411134;3.076622572;9.465606452;0.839589978
148.535;1.508789063;0;-0.022444528;-1.899190474;3.606924456;6.107598109
148.69;1.508789063;0;-0.122583001;8.838631253;78.12140243;69.72731614
148.975;1.508789063;0;-0.044737116;-0.530293382;0.281211071;1.964998708
149.19;1.508789063;0;-0.010052777;0.760836654;0.578872415;0.268225791
149.63;1.508789063;0;-0.026079958;-15.6821893;245.9310614;79.14163071
149.945;1.508789063;0;-0.040706174;0.532700497;0.28376982;1.97907768
149.985;1.508789063;0;-0.006343292;0.161590031;0.026111338;2.164005803
150.02;1.508789063;0;0.005587574;0.548818803;0.301202079;0.020712776
150.035;1.508789063;0;0.01424226;0.45734075;0.209160561;0.050987895
150.22;1.508789063;0;0.003076202;0.299325516;0.089595765;0.071540547
150.29;1.508789063;0;0.002240859;-0.829808965;0.688582919;0.12756269
150.33;1.508789063;0;-0.014406786;-0.506563716;0.256606798;0.173840299
151.86;1.508789063;0;-0.028311599;1.745152676;3.045557862;2.242699921
152.51;1.508789063;0;-0.186402798;4.276957252;18.29236333;75.43741219
152.89;1.508789063;0;0.021486631;0.444279798;0.197384539;1.282434344
152.97;1.508789063;0;-0.022729084;-0.425301397;0.180881278;0.645244623
154.345;1.508789063;1;-0.154454345;0.83743976;0.701305352;9.485360764
155.455;1.508789063;0;0.007153077;4.139737513;17.13742667;71.77416891
155.76;1.508789063;0;-0.010621401;0.47498738;0.225613012;1.239959931
155.95;1.508789063;0;-0.006981709;-0.144380882;0.020845839;0.188143098
159.665;1.508789063;1;-0.045784414;0.947095464;0.896989818;2.555046943
159.695;1.508789063;0;-0.00629919;1.098855431;1.207483258;2.917170798
160.01;1.508789063;0;-0.008563103;-1.150029677;1.322568258;0.152338311
161.61;1.508789063;0;-0.038182227;1.127266659;1.270730119;2.08662681
161.62;1.508789063;0;-0.02599997;1.382794006;1.912119264;2.206960618
161.765;1.508789063;0;-0.011929112;-0.039584522;0.001566934;0.432680051
161.795;1.508789063;0;-0.008797496;0.121167891;0.014681658;0.151627267
161.825;1.508789063;0;-0.006922425;0.168608497;0.028428825;0.110203532
161.89;1.508789063;0;0.015017451;0.000205303;4.21E-08;0.077412568
161.915;1.508789063;0;0.013025422;-0.310879679;0.096646175;0.071151079
161.94;1.508789063;0;-0.001943269;-0.871526635;0.759558675;0.156133097
161.955;1.508789063;0;-0.013360404;-0.363824375;0.132368176;0.193558305
161.965;1.508789063;0;-0.015539686;0.199988203;0.039995282;0.195009967
162.875;1.508789063;1;-0.019938572;-0.611778209;0.374272577;0.881824455
164.505;1.508789063;0;-0.045021864;0.549868079;0.302354905;1.794334564
164.715;1.508789063;0;-0.008175894;0.50450495;0.254525245;0.182835196
164.72;1.508789063;0;-0.00565337;0.5043179;0.254336544;0.189120435
164.725;1.508789063;0;-0.00313178;0.472792618;0.22353286;0.187383656
0.635;1.50390625;0;-0.170776532;-2.185220008;4.775186482;13.20147858
1.465;1.50390625;0;-0.020800028;-1.958595496;3.836096317;6.697500995
1.48;1.50390625;0;-0.060079035;-4.423780321;19.56983233;7.920981319
1.485;1.50390625;0;-0.082197936;-5.210980294;27.15431562;8.79560363
1.535;1.50390625;0;0.111980554;15.02216081;225.6653153;41.21641746
2.075;1.50390625;0;-0.029540865;0.587873442;0.345595184;1.036092927
2.14;1.50390625;0;0.031833718;0.575491565;0.331190541;1.15866149
2.145;1.50390625;0;0.034711176;0.215420855;0.046406145;1.157993661
2.27;1.50390625;0;-0.045085601;1.004831443;1.009686229;0.727792432
2.39;1.50390625;0;-0.098776756;-3.077356513;9.470123111;8.556221348
3.215;1.50390625;0;-0.051590408;0.974467267;0.949586455;6.325399553
5.37;1.50390625;0;-0.033556961;-0.96021359;0.922010138;1.601969378
5.38;1.50390625;0;-0.040214918;0.195566301;0.038246178;1.529868751
5.405;1.50390625;0;-0.016748915;1.426502454;2.034909253;1.759471528
